x:263.90914051349347, y:219.18702507019043, score:(0, 0, 128)
x:47.44759467931894, y:158.91298660865198, score:(0, 0, 128)
x:159.54375589810886, y:231.62452507019043, score:(0, 0, 128)
x:245.54856359041653, y:8.706250364963825, score:(0, 0, 128)
x:353.7793328211858, y:151.25914045480582, score:(0, 0, 128)
x:311.260102051955, y:373.2206789163443, score:(0, 0, 128)
x:191.43317897503192, y:185.70144814711352, score:(0, 0, 128)
x:209.79375589810886, y:223.9706789163443, score:(0, 0, 128)
x:248.44760205195502, y:21.143750364963825, score:(0, 0, 128)
x:25.22163498401642, y:365.56683276249817, score:(0, 0, 128)
x:63.87547929470356, y:154.12933276249814, score:(0, 0, 128)
x:195.29856359041653, y:311.0331789163443, score:(0, 0, 128)
x:102.52932544854971, y:216.31683276249814, score:(0, 0, 128)
x:245.54856359041653, y:0.09567307834871687, score:(0, 0, 128)
x:147.94760205195502, y:193.35529430095966, score:(0, 0, 128)
x:198.19760205195502, y:318.68702507019043, score:(0, 0, 128)
x:179.83702512887808, y:112.98990238629855, score:(0, 0, 128)
x:326.72164051349347, y:150.30240968557504, score:(0, 0, 128)
x:356.67837128272424, y:272.7639481471135, score:(0, 0, 128)
x:48.41394083316509, y:54.629325463221626, score:(0, 0, 128)
x:20.38990421478565, y:181.87452507019043, score:(0, 0, 128)
x:232.98606359041653, y:300.50914045480584, score:(0, 0, 128)
x:9.760096522477957, y:384.7014481471135, score:(0, 0, 128)
x:342.1831789750319, y:342.60529430095966, score:(0, 0, 128)
x:357.6447174365704, y:369.3937558394212, score:(0, 0, 128)
x:168.24087128272424, y:203.87933276249814, score:(0, 0, 128)
x:264.8754866673396, y:387.57164045480584, score:(0, 0, 128)
x:163.40914051349347, y:200.05240968557504, score:(0, 0, 128)
x:24.255288830170265, y:24.970673441886902, score:(0, 0, 128)
x:51.31297929470356, y:377.0476019932674, score:(0, 0, 128)
x:101.56297929470355, y:12.533173441886902, score:(0, 0, 128)
x:287.10144820580115, y:243.10529430095968, score:(0, 0, 128)
x:244.5822174365704, y:379.91779430095966, score:(0, 0, 128)
x:387.60144820580115, y:265.1101019932674, score:(0, 0, 128)
x:337.35144820580115, y:379.91779430095966, score:(0, 0, 128)
x:0.09663461682458337, y:383.74471737788275, score:(0, 0, 128)
x:129.58702512887808, y:314.8601019932674, score:(0, 0, 128)
x:299.66394820580115, y:257.4562558394212, score:(0, 0, 128)
x:388.56779435964734, y:285.2014481471135, score:(0, 0, 128)
x:257.1447174365704, y:123.51394814711351, score:(0, 0, 128)
x:357.6447174365704, y:119.68701777091394, score:(0, 0, 128)
x:373.1062558981088, y:280.41779430095966, score:(0, 0, 128)
x:90.93317160239586, y:396.18221737788275, score:(0, 0, 128)
x:24.255288830170265, y:40.278363924760086, score:(0, 0, 128)
x:298.697602051955, y:158.91298660865198, score:(0, 0, 128)
x:55.17836391008817, y:78.54759469399086, score:(0, 0, 128)
x:290.9668328211858, y:201.00914045480582, score:(0, 0, 128)
x:164.37548666733963, y:86.201440847837, score:(0, 0, 128)
x:379.8706789750319, y:27.840865749579212, score:(0, 0, 128)
x:333.48606359041656, y:82.37451777091394, score:(0, 0, 128)
x:230.08702512887808, y:356.9562558394212, score:(0, 0, 128)
x:159.54375589810886, y:9.662981134194595, score:(0, 0, 128)
x:129.58702512887808, y:9.662981134194595, score:(0, 0, 128)
x:379.8706789750319, y:220.1437558394212, score:(0, 0, 128)
x:51.31297929470356, y:334.9514481471135, score:(0, 0, 128)
x:284.2024097442627, y:166.56683276249814, score:(0, 0, 128)
x:376.00529435964734, y:92.89855623245239, score:(0, 0, 128)
x:160.51010205195502, y:96.72547930937547, score:(0, 0, 128)
x:391.4668328211858, y:334.9514481471135, score:(0, 0, 128)
x:182.73606359041653, y:346.43221737788275, score:(0, 0, 128)
x:62.909133140857406, y:116.81682546322163, score:(0, 0, 128)
x:379.8706789750319, y:369.3937558394212, score:(0, 0, 128)
x:283.23606359041656, y:223.01394814711352, score:(0, 0, 128)
x:387.60144820580115, y:308.162986608652, score:(0, 0, 128)
x:24.255288830170265, y:131.16779430095966, score:(0, 0, 128)
x:78.37067160239586, y:245.97548660865198, score:(0, 0, 128)
x:267.7745251288781, y:115.86009469399086, score:(0, 0, 128)
x:124.75529435964731, y:220.1437558394212, score:(0, 0, 128)
x:156.6447174365704, y:300.50914045480584, score:(0, 0, 128)
x:186.60144820580115, y:338.7783712240366, score:(0, 0, 128)
x:32.95240237162663, y:265.1101019932674, score:(0, 0, 128)
x:102.52932544854971, y:32.62451777091393, score:(0, 0, 128)
x:263.90914051349347, y:299.55240968557507, score:(0, 0, 128)
x:299.66394820580115, y:192.3985635317289, score:(0, 0, 128)
x:217.52452512887808, y:319.6437558394212, score:(0, 0, 128)
x:333.48606359041656, y:207.7062558394212, score:(0, 0, 128)
x:373.1062558981088, y:78.54759469399086, score:(0, 0, 128)
x:217.52452512887808, y:360.7831789163443, score:(0, 0, 128)
x:144.0822174365704, y:90.02836392476009, score:(0, 0, 128)
x:94.79855621778049, y:28.79759651880998, score:(0, 0, 128)
x:364.40914051349347, y:254.5860635317289, score:(0, 0, 128)
x:218.49087128272424, y:376.0908712240366, score:(0, 0, 128)
x:280.3370251288781, y:197.18221737788275, score:(0, 0, 128)
x:175.0052943596473, y:177.0908712240366, score:(0, 0, 128)
x:376.97164051349347, y:196.22548660865198, score:(0, 0, 128)
x:32.95240237162663, y:334.9514481471135, score:(0, 0, 128)
x:263.90914051349347, y:51.75913315552932, score:(0, 0, 128)
x:379.8706789750319, y:119.68701777091394, score:(0, 0, 128)
x:310.2937558981088, y:185.70144814711352, score:(0, 0, 128)
x:124.75529435964731, y:127.34087122403659, score:(0, 0, 128)
x:311.260102051955, y:215.36010199326736, score:(0, 0, 128)
x:261.010102051955, y:397.1389481471135, score:(0, 0, 128)
x:232.98606359041653, y:326.3408712240366, score:(0, 0, 128)
x:391.4668328211858, y:69.93701777091394, score:(0, 0, 128)
x:376.97164051349347, y:131.16779430095966, score:(0, 0, 128)
x:400.16394820580115, y:73.763940847837, score:(0, 0, 128)
x:221.3899097442627, y:180.91779430095966, score:(0, 0, 128)
x:314.15914051349347, y:207.7062558394212, score:(0, 0, 128)
x:164.37548666733963, y:349.30240968557507, score:(0, 0, 128)
x:125.72164051349347, y:349.30240968557507, score:(0, 0, 128)
x:318.0245251288781, y:181.87452507019043, score:(0, 0, 128)
x:400.16394820580115, y:338.7783712240366, score:(0, 0, 128)
x:325.75529435964734, y:184.74471737788275, score:(0, 0, 128)
x:334.4524097442627, y:58.456248540144706, score:(0, 0, 128)
x:160.51010205195502, y:0.09567307834871687, score:(0, 0, 128)
x:21.3562503686318, y:147.43221737788275, score:(0, 0, 128)
x:87.06778698701125, y:277.5476019932674, score:(0, 0, 128)
x:87.06778698701125, y:170.3937558394212, score:(0, 0, 128)
x:25.22163498401642, y:100.55240238629855, score:(0, 0, 128)
x:79.33701775624202, y:170.3937558394212, score:(0, 0, 128)
x:186.60144820580115, y:360.7831789163443, score:(0, 0, 128)
x:171.1399097442627, y:333.99471737788275, score:(0, 0, 128)
x:209.79375589810886, y:101.50913315552933, score:(0, 0, 128)
x:275.50529435964734, y:134.99471737788275, score:(0, 0, 128)
x:376.97164051349347, y:162.73990968557504, score:(0, 0, 128)
x:133.4524097442627, y:151.25914045480582, score:(0, 0, 128)
x:213.65914051349347, y:151.25914045480582, score:(0, 0, 128)
x:39.71682544854971, y:92.89855623245239, score:(0, 0, 128)
x:117.02451775624202, y:353.12933276249817, score:(0, 0, 128)
x:40.683171602395866, y:0.09567307834871687, score:(0, 0, 128)
x:226.22164051349347, y:192.3985635317289, score:(0, 0, 128)
x:97.69759467931894, y:147.43221737788275, score:(0, 0, 128)
x:167.27452512887808, y:277.5476019932674, score:(0, 0, 128)
x:168.24087128272424, y:166.56683276249814, score:(0, 0, 128)
x:171.1399097442627, y:161.78317891634427, score:(0, 0, 128)
x:186.60144820580115, y:147.43221737788275, score:(0, 0, 128)
x:136.35144820580115, y:346.43221737788275, score:(0, 0, 128)
x:383.73606359041656, y:151.25914045480582, score:(0, 0, 128)
x:349.91394820580115, y:231.62452507019043, score:(0, 0, 128)
x:199.16394820580115, y:150.30240968557504, score:(0, 0, 128)
x:302.5629866673396, y:63.239902386298546, score:(0, 0, 128)
x:209.79375589810886, y:44.105287001683166, score:(0, 0, 128)
x:147.94760205195502, y:120.6437485401447, score:(0, 0, 128)
x:182.73606359041653, y:73.763940847837, score:(0, 0, 128)
x:267.7745251288781, y:289.0283712240366, score:(0, 0, 128)
x:163.40914051349347, y:134.99471737788275, score:(0, 0, 128)
x:39.71682544854971, y:396.18221737788275, score:(0, 0, 128)
x:190.46683282118576, y:383.74471737788275, score:(0, 0, 128)
x:248.44760205195502, y:197.18221737788275, score:(0, 0, 128)
x:105.42836391008818, y:46.97547930937547, score:(0, 0, 128)
x:240.71683282118576, y:96.72547930937547, score:(0, 0, 128)
x:56.144710063934326, y:101.50913315552933, score:(0, 0, 128)
x:20.38990421478565, y:82.37451777091394, score:(0, 0, 128)
x:25.22163498401642, y:397.1389481471135, score:(0, 0, 128)
x:318.99087128272424, y:235.45144814711352, score:(0, 0, 128)
x:78.37067160239586, y:54.629325463221626, score:(0, 0, 128)
x:202.06298666733963, y:46.97547930937547, score:(0, 0, 128)
x:114.12547929470355, y:201.00914045480582, score:(0, 0, 128)
x:325.75529435964734, y:238.32164045480582, score:(0, 0, 128)
x:145.04856359041653, y:157.9562558394212, score:(0, 0, 128)
x:70.63990237162663, y:299.55240968557507, score:(0, 0, 128)
x:337.35144820580115, y:245.97548660865198, score:(0, 0, 128)
x:105.42836391008818, y:127.34087122403659, score:(0, 0, 128)
x:322.8562558981088, y:17.31682728804075, score:(0, 0, 128)
x:241.68317897503192, y:188.57164045480582, score:(0, 0, 128)
x:151.81298666733963, y:154.12933276249814, score:(0, 0, 128)
x:105.42836391008818, y:155.0860635317289, score:(0, 0, 128)
x:129.58702512887808, y:157.9562558394212, score:(0, 0, 128)
x:311.260102051955, y:246.93221737788275, score:(0, 0, 128)
x:25.22163498401642, y:203.87933276249814, score:(0, 0, 128)
x:187.5677943596473, y:269.8937558394212, score:(0, 0, 128)
x:75.4716331408574, y:62.28317161706778, score:(0, 0, 128)
x:373.1062558981088, y:178.04760199326736, score:(0, 0, 128)
x:226.22164051349347, y:101.50913315552933, score:(0, 0, 128)
x:325.75529435964734, y:120.6437485401447, score:(0, 0, 128)
x:129.58702512887808, y:101.50913315552933, score:(0, 0, 128)
x:356.67837128272424, y:185.70144814711352, score:(0, 0, 128)
x:217.52452512887808, y:27.840865749579212, score:(0, 0, 128)
x:329.6206789750319, y:36.45144084783701, score:(0, 0, 128)
x:144.0822174365704, y:131.16779430095966, score:(0, 0, 128)
x:125.72164051349347, y:105.33605623245239, score:(0, 0, 128)
x:400.16394820580115, y:369.3937558394212, score:(0, 0, 128)
x:151.81298666733963, y:333.99471737788275, score:(0, 0, 128)
x:264.8754866673396, y:178.04760199326736, score:(0, 0, 128)
x:379.8706789750319, y:318.68702507019043, score:(0, 0, 128)
x:261.010102051955, y:315.8168327624981, score:(0, 0, 128)
x:167.27452512887808, y:147.43221737788275, score:(0, 0, 128)
x:141.18317897503192, y:273.7206789163443, score:(0, 0, 128)
x:44.54855621778048, y:124.47067891634428, score:(0, 0, 128)
x:191.43317897503192, y:280.41779430095966, score:(0, 0, 128)
x:101.56297929470355, y:354.0860635317289, score:(0, 0, 128)
x:401.13029435964734, y:269.8937558394212, score:(0, 0, 128)
x:400.16394820580115, y:55.58605623245239, score:(0, 0, 128)
x:310.2937558981088, y:397.1389481471135, score:(0, 0, 128)
x:125.72164051349347, y:396.18221737788275, score:(0, 0, 128)
x:290.9668328211858, y:143.60529430095966, score:(0, 0, 128)
x:276.47164051349347, y:39.32163315552932, score:(0, 0, 128)
x:145.04856359041653, y:109.16297930937547, score:(0, 0, 128)
x:360.5437558981088, y:93.85528700168317, score:(0, 0, 128)
x:48.41394083316509, y:120.6437485401447, score:(0, 0, 128)
x:230.08702512887808, y:81.41778700168317, score:(0, 0, 128)
x:190.46683282118576, y:82.37451777091394, score:(0, 0, 128)
x:287.10144820580115, y:39.32163315552932, score:(0, 0, 128)
x:401.13029435964734, y:308.162986608652, score:(0, 0, 128)
x:298.697602051955, y:39.32163315552932, score:(0, 0, 128)
x:217.52452512887808, y:139.7783712240366, score:(0, 0, 128)
x:87.06778698701125, y:120.6437485401447, score:(0, 0, 128)
x:226.22164051349347, y:62.28317161706778, score:(0, 0, 128)
x:240.71683282118576, y:54.629325463221626, score:(0, 0, 128)
x:79.33701775624202, y:128.29760199326736, score:(0, 0, 128)
x:109.2937485254728, y:330.16779430095966, score:(0, 0, 128)
x:24.255288830170265, y:69.93701777091394, score:(0, 0, 128)
x:233.9524097442627, y:124.47067891634428, score:(0, 0, 128)
x:172.10625589810886, y:387.57164045480584, score:(0, 0, 128)
x:32.95240237162663, y:234.49471737788275, score:(0, 0, 128)
x:75.4716331408574, y:353.12933276249817, score:(0, 0, 128)
x:117.02451775624202, y:272.7639481471135, score:(0, 0, 128)
x:401.13029435964734, y:284.24471737788275, score:(0, 0, 128)
x:171.1399097442627, y:24.970673441886902, score:(0, 0, 128)
x:314.15914051349347, y:63.239902386298546, score:(0, 0, 128)
x:352.8129866673396, y:396.18221737788275, score:(0, 0, 128)
x:124.75529435964731, y:81.41778700168317, score:(0, 0, 128)
x:125.72164051349347, y:380.87452507019043, score:(0, 0, 128)
x:120.88990237162663, y:92.89855623245239, score:(0, 0, 128)
x:39.71682544854971, y:105.33605623245239, score:(0, 0, 128)
x:225.2552943596473, y:115.86009469399086, score:(0, 0, 128)
x:249.41394820580115, y:258.412986608652, score:(0, 0, 128)
x:94.79855621778049, y:181.87452507019043, score:(0, 0, 128)
x:16.524519599401035, y:284.24471737788275, score:(0, 0, 128)
x:9.760096522477957, y:104.37932546322163, score:(0, 0, 128)
x:59.043748525472786, y:262.23990968557507, score:(0, 0, 128)
x:252.31298666733963, y:147.43221737788275, score:(0, 0, 128)
x:218.49087128272424, y:112.98990238629855, score:(0, 0, 128)
x:232.98606359041653, y:165.61010199326736, score:(0, 0, 128)
x:128.62067897503192, y:36.45144084783701, score:(0, 0, 128)
x:202.06298666733963, y:81.41778700168317, score:(0, 0, 128)
x:252.31298666733963, y:165.61010199326736, score:(0, 0, 128)
x:44.54855621778048, y:276.5908712240366, score:(0, 0, 128)
x:202.06298666733963, y:0.09567307834871687, score:(0, 0, 128)
x:16.524519599401035, y:295.725486608652, score:(0, 0, 128)
x:226.22164051349347, y:261.2831789163443, score:(0, 0, 128)
x:198.19760205195502, y:8.706250364963825, score:(0, 0, 128)
x:314.15914051349347, y:35.49471007860624, score:(0, 0, 128)
x:271.6399097442627, y:266.0668327624981, score:(0, 0, 128)
x:74.50528698701125, y:82.37451777091394, score:(0, 0, 128)
x:55.17836391008817, y:258.412986608652, score:(0, 0, 128)
x:338.31779435964734, y:119.68701777091394, score:(0, 0, 128)
x:283.23606359041656, y:24.013942672656135, score:(0, 0, 128)
x:129.58702512887808, y:327.2976019932674, score:(0, 0, 128)
x:0.09663461682458337, y:21.143750364963825, score:(0, 0, 128)
x:55.17836391008817, y:242.1485635317289, score:(0, 0, 128)
x:36.81778698701125, y:216.31683276249814, score:(0, 0, 128)
x:52.27932544854971, y:285.2014481471135, score:(0, 0, 128)
x:400.16394820580115, y:20.187019595733055, score:(0, 0, 128)
x:353.7793328211858, y:212.48990968557504, score:(0, 0, 128)
x:47.44759467931894, y:269.8937558394212, score:(0, 0, 128)
x:187.5677943596473, y:0.09567307834871687, score:(0, 0, 128)
x:121.8562485254728, y:361.73990968557507, score:(0, 0, 128)
x:5.894711446303588, y:0.09567307834871687, score:(0, 0, 128)
x:90.93317160239586, y:349.30240968557507, score:(0, 0, 128)
x:137.3177943596473, y:67.06682546322163, score:(0, 0, 128)
x:29.087019599401035, y:299.55240968557507, score:(0, 0, 128)
x:353.7793328211858, y:300.50914045480584, score:(0, 0, 128)
x:202.06298666733963, y:28.79759651880998, score:(0, 0, 128)
x:86.1014408331651, y:101.50913315552933, score:(0, 0, 128)
x:102.52932544854971, y:70.8937485401447, score:(0, 0, 128)
x:89.96682544854971, y:105.33605623245239, score:(0, 0, 128)
x:387.60144820580115, y:387.57164045480584, score:(0, 0, 128)
x:171.1399097442627, y:396.18221737788275, score:(0, 0, 128)
x:124.75529435964731, y:50.802402386298546, score:(0, 0, 128)
x:302.5629866673396, y:315.8168327624981, score:(0, 0, 128)
x:97.69759467931894, y:82.37451777091394, score:(0, 0, 128)
x:44.54855621778048, y:292.85529430095966, score:(0, 0, 128)
x:147.94760205195502, y:380.87452507019043, score:(0, 0, 128)
x:109.2937485254728, y:66.11009469399086, score:(0, 0, 128)
x:291.9331789750319, y:337.82164045480584, score:(0, 0, 128)
x:205.92837128272424, y:69.93701777091394, score:(0, 0, 128)
x:214.62548666733963, y:70.8937485401447, score:(0, 0, 128)
x:133.4524097442627, y:0.09567307834871687, score:(0, 0, 128)
x:51.31297929470356, y:230.66779430095968, score:(0, 0, 128)
x:101.56297929470355, y:104.37932546322163, score:(0, 0, 128)
x:147.94760205195502, y:356.9562558394212, score:(0, 0, 128)
x:101.56297929470355, y:96.72547930937547, score:(0, 0, 128)
x:0.09663461682458337, y:39.32163315552932, score:(0, 0, 128)
x:209.79375589810886, y:62.28317161706778, score:(0, 0, 128)
x:0.09663461682458337, y:105.33605623245239, score:(0, 0, 128)
x:400.16394820580115, y:192.3985635317289, score:(0, 0, 128)
x:400.16394820580115, y:216.31683276249814, score:(0, 0, 128)
x:218.49087128272424, y:8.706250364963825, score:(0, 0, 128)
x:0.09663461682458337, y:0.09567307834871687, score:(0, 0, 128)
x:0.09663461682458337, y:397.1389481471135, score:(0, 0, 128)
x:121.8562485254728, y:63.239902386298546, score:(0, 0, 128)
x:209.79375589810886, y:397.1389481471135, score:(0, 0, 128)
x:94.79855621778049, y:258.412986608652, score:(0, 0, 128)
x:102.52932544854971, y:0.09567307834871687, score:(0, 0, 128)
x:396.29856359041656, y:0.09567307834871687, score:(0, 0, 128)
x:400.16394820580115, y:231.62452507019043, score:(0, 0, 128)
x:342.1831789750319, y:0.09567307834871687, score:(0, 0, 128)
x:314.15914051349347, y:0.09567307834871687, score:(0, 0, 128)
x:356.67837128272424, y:0.09567307834871687, score:(0, 0, 128)
x:379.8706789750319, y:0.09567307834871687, score:(0, 0, 128)
x:63.87547929470356, y:235.45144814711352, score:(0, 0, 128)
x:379.8706789750319, y:396.18221737788275, score:(0, 0, 128)
x:9.760096522477957, y:235.45144814711352, score:(0, 0, 128)
x:71.6062485254728, y:273.7206789163443, score:(0, 0, 128)
x:0.09663461682458337, y:177.0908712240366, score:(0, 0, 128)
x:283.23606359041656, y:0.09567307834871687, score:(0, 0, 128)
x:0.09663461682458337, y:73.763940847837, score:(0, 0, 128)
x:400.16394820580115, y:178.04760199326736, score:(0, 0, 128)
x:0.09663461682458337, y:162.73990968557504, score:(0, 0, 128)
x:0.09663461682458337, y:150.30240968557504, score:(0, 0, 128)
x:0.09663461682458337, y:211.5331789163443, score:(0, 0, 128)
x:0.09663461682458337, y:249.80240968557504, score:(0, 0, 128)
x:400.16394820580115, y:143.60529430095966, score:(0, 0, 128)
x:0.09663461682458337, y:300.50914045480584, score:(0, 0, 128)
x:0.09663461682458337, y:314.8601019932674, score:(0, 0, 128)
x:400.16394820580115, y:116.81682546322163, score:(0, 0, 128)
x:0.09663461682458337, y:326.3408712240366, score:(0, 0, 128)
x:400.16394820580115, y:397.1389481471135, score:(0, 0, 128)
x:263.90914051349347, y:219.18702507019043, score:(0, 0, 128)
x:44.54855621778048, y:17.31682728804075, score:(0, 0, 128)
x:159.54375589810886, y:47.93221007860624, score:(0, 0, 128)
x:70.63990237162663, y:201.00914045480582, score:(0, 0, 128)
x:86.1014408331651, y:318.68702507019043, score:(0, 0, 128)
x:330.5870251288781, y:277.5476019932674, score:(0, 0, 128)
x:194.3322174365704, y:207.7062558394212, score:(0, 0, 128)
x:183.7024097442627, y:227.79760199326736, score:(0, 0, 128)
x:268.74087128272424, y:92.89855623245239, score:(0, 0, 128)
x:101.56297929470355, y:376.0908712240366, score:(0, 0, 128)
x:307.3947174365704, y:353.12933276249817, score:(0, 0, 128)
x:315.1254866673396, y:96.72547930937547, score:(0, 0, 128)
x:56.144710063934326, y:184.74471737788275, score:(0, 0, 128)
x:47.44759467931894, y:158.91298660865198, score:(0, 0, 128)
x:159.54375589810886, y:231.62452507019043, score:(0, 0, 128)
x:245.54856359041653, y:8.706250364963825, score:(0, 0, 128)
x:353.7793328211858, y:151.25914045480582, score:(0, 0, 128)
x:311.260102051955, y:373.2206789163443, score:(0, 0, 128)
x:263.90914051349347, y:219.18702507019043, score:(0, 0, 128)
x:44.54855621778048, y:17.31682728804075, score:(0, 0, 128)
x:159.54375589810886, y:47.93221007860624, score:(0, 0, 128)
x:70.63990237162663, y:201.00914045480582, score:(0, 0, 128)
x:86.1014408331651, y:318.68702507019043, score:(0, 0, 128)
x:330.5870251288781, y:277.5476019932674, score:(0, 0, 128)
x:194.3322174365704, y:207.7062558394212, score:(0, 0, 128)
x:183.7024097442627, y:227.79760199326736, score:(0, 0, 128)
x:268.74087128272424, y:92.89855623245239, score:(0, 0, 128)
x:101.56297929470355, y:376.0908712240366, score:(0, 0, 128)
x:307.3947174365704, y:353.12933276249817, score:(0, 0, 128)
x:315.1254866673396, y:96.72547930937547, score:(0, 0, 128)
x:56.144710063934326, y:184.74471737788275, score:(0, 0, 128)
x:47.44759467931894, y:158.91298660865198, score:(0, 0, 128)
x:159.54375589810886, y:231.62452507019043, score:(0, 0, 128)
x:263.90914051349347, y:219.18702507019043, score:(0, 0, 128)
x:44.54855621778048, y:17.31682728804075, score:(0, 0, 128)
x:159.54375589810886, y:47.93221007860624, score:(0, 0, 128)
x:70.63990237162663, y:201.00914045480582, score:(0, 0, 128)
x:86.1014408331651, y:318.68702507019043, score:(0, 0, 128)
x:330.5870251288781, y:277.5476019932674, score:(0, 0, 128)
x:194.3322174365704, y:207.7062558394212, score:(0, 0, 128)
x:183.7024097442627, y:227.79760199326736, score:(0, 0, 128)
x:268.74087128272424, y:92.89855623245239, score:(0, 0, 128)
x:101.56297929470355, y:376.0908712240366, score:(0, 0, 128)
x:307.3947174365704, y:353.12933276249817, score:(0, 0, 128)
x:315.1254866673396, y:96.72547930937547, score:(0, 0, 128)
x:56.144710063934326, y:184.74471737788275, score:(0, 0, 128)
x:47.44759467931894, y:158.91298660865198, score:(0, 0, 128)
x:263.90914051349347, y:219.18702507019043, score:(0, 0, 128)
x:44.54855621778048, y:17.31682728804075, score:(0, 0, 128)
x:159.54375589810886, y:47.93221007860624, score:(0, 0, 128)
x:70.63990237162663, y:201.00914045480582, score:(0, 0, 128)
x:86.1014408331651, y:318.68702507019043, score:(0, 0, 128)
x:330.5870251288781, y:277.5476019932674, score:(0, 0, 128)
x:194.3322174365704, y:207.7062558394212, score:(0, 0, 128)
x:183.7024097442627, y:227.79760199326736, score:(0, 0, 128)
x:268.74087128272424, y:92.89855623245239, score:(0, 0, 128)
x:101.56297929470355, y:376.0908712240366, score:(0, 0, 128)
x:307.3947174365704, y:353.12933276249817, score:(0, 0, 128)
x:315.1254866673396, y:96.72547930937547, score:(0, 0, 128)
x:263.90914051349347, y:219.18702507019043, score:(0, 0, 128)
x:44.54855621778048, y:17.31682728804075, score:(0, 0, 128)
x:159.54375589810886, y:47.93221007860624, score:(0, 0, 128)
x:70.63990237162663, y:201.00914045480582, score:(0, 0, 128)
x:86.1014408331651, y:318.68702507019043, score:(0, 0, 128)
x:330.5870251288781, y:277.5476019932674, score:(0, 0, 128)
x:194.3322174365704, y:207.7062558394212, score:(0, 0, 128)
x:183.7024097442627, y:227.79760199326736, score:(0, 0, 128)
x:268.74087128272424, y:92.89855623245239, score:(0, 0, 128)
x:101.56297929470355, y:376.0908712240366, score:(0, 0, 128)
x:307.3947174365704, y:353.12933276249817, score:(0, 0, 128)
x:263.90914051349347, y:219.18702507019043, score:(0, 0, 128)
x:44.54855621778048, y:17.31682728804075, score:(0, 0, 128)
x:159.54375589810886, y:47.93221007860624, score:(0, 0, 128)
x:70.63990237162663, y:201.00914045480582, score:(0, 0, 128)
x:86.1014408331651, y:318.68702507019043, score:(0, 0, 128)
x:330.5870251288781, y:277.5476019932674, score:(0, 0, 128)
x:194.3322174365704, y:207.7062558394212, score:(0, 0, 128)
x:183.7024097442627, y:227.79760199326736, score:(0, 0, 128)
x:268.74087128272424, y:92.89855623245239, score:(0, 0, 128)
x:101.56297929470355, y:376.0908712240366, score:(0, 0, 128)
x:307.3947174365704, y:353.12933276249817, score:(0, 0, 128)
x:263.90914051349347, y:219.18702507019043, score:(0, 0, 128)
x:44.54855621778048, y:17.31682728804075, score:(0, 0, 128)
x:159.54375589810886, y:47.93221007860624, score:(0, 0, 128)
x:70.63990237162663, y:201.00914045480582, score:(0, 0, 128)
x:86.1014408331651, y:318.68702507019043, score:(0, 0, 128)
x:330.5870251288781, y:277.5476019932674, score:(0, 0, 128)
x:194.3322174365704, y:207.7062558394212, score:(0, 0, 128)
